,new_plot_code,rai_2566,tons_per_rai_2566,cane_type_2566,soil_2566,cane_area_2566,rai_2567,tons_per_rai_2567,cane_type_2567,soil_2567,cane_area_2567,rai_2568,tons_per_rai_2568,cane_type_2568,soil_2568,cane_area_2568,water,average_yield,average_area,additional_yield,average_additional_water(mm),yield_probability
73,903101,หนองขอน,15.108885017421605,อ้อยน้ำราด,เหนียว,11.48,หนองขอน,10.998257839721251,อ้อยตอ 1,เหนียว,11.48,หนองขอน,4.912020905923344,อ้อยตอ 2,เหนียว,11.48,ชลประทาน (> 3 ครั้ง),10.3397212543554,11.479999999999999,3.2506185084643704,365.6077610986314,1.0
74,903102,หนองขอน,14.576597382602,อ้อยตุลาคม,เหนียว,12.99,หนองขอน,5.02540415704388,อ้อยตอ 1,เหนียว,12.99,หนองขอน,9.814241001564945,อ้อยน้ำราด,เหนียว,12.78,น้ำเสริม (1-3 ครั้ง),9.805414180403607,12.92,2.716311434512578,416.49414909404015,1.0
75,903103,หนองขอน,14.573732718894007,อ้อยตอ 3,เหนียว,4.34,หนองขอน,9.352534562211982,อ้อยน้ำราด,เหนียว,4.34,หนองขอน,6.504405286343612,อ้อยตอ 1,เหนียว,4.54,น้ำเสริม (1-3 ครั้ง),10.143557522483201,4.406666666666666,3.0544547765921717,384.29002127693605,1.0
76,903104,หนองขอน,14.257709251101325,อ้อยตอ 1,เหนียว,13.62,หนองขอน,7.618208516886931,อ้อยน้ำราด,เหนียว,13.62,หนองขอน,8.514684287812042,อ้อยตอ 1,เหนียว,13.62,น้ำเสริม (1-3 ครั้ง),10.130200685266766,13.62,3.041097939375737,385.56210101183456,1.0
77,903105,หนองขอน,14.156407969075229,อ้อยตอ 3,เหนียว,33.63,หนองขอน,10.58825396825397,อ้อยน้ำราด,เหนียว,31.5,หนองขอน,12.2483135239319,อ้อยตอ 1,เหนียว,31.13,น้ำเสริม (1-3 ครั้ง),12.330991820420365,32.086666666666666,5.241889074529336,175.96294528292037,1.0
78,903107,หนองขอน,11.62668010752688,อ้อยตอ 2,เหนียว,29.76,หนองขอน,10.944556451612902,อ้อยต้นฝน,เหนียว,29.76,หนองขอน,11.564516129032258,อ้อยตอ 1,เหนียว,29.76,ชลประทาน (> 3 ครั้ง),11.37858422939068,29.76,4.289481483499651,266.6684301428904,1.0
79,903108,หนองขอน,10.06618181818182,อ้อยน้ำราด,เหนียว,13.75,หนองขอน,6.850181818181818,อ้อยตอ 1,เหนียว,13.75,หนองขอน,15.202173913043476,อ้อยน้ำราด,เหนียว,13.8,น้ำเสริม (1-3 ครั้ง),10.706179183135704,13.766666666666666,3.617076437244675,330.7070059766976,1.0
80,903134,หนองขอน,11.578947368421051,อ้อยตอ 1,เหนียว,19.57,หนองขอน,6.243740419008686,อ้อยตอ 2,เหนียว,19.57,หนองขอน,8.93469387755102,อ้อยน้ำราด,เหนียว,19.6,น้ำเสริม (1-3 ครั้ง),8.919127221660252,19.580000000000002,1.830024475769223,500.9024308791216,0.34335981778934643
81,903137,หนองขอน,12.903381642512077,อ้อยตอ 1,เหนียว,6.21,หนองขอน,13.52818035426731,อ้อยตอ 2,เหนียว,6.21,หนองขอน,2.9254571026722926,อ้อยต้นฝน,เหนียว,7.11,น้ำเสริม (1-3 ครั้ง),9.78567303315056,6.510000000000001,2.696570287259531,418.3742583562351,1.0
82,903139,หนองขอน,12.41026468689477,อ้อยตุลาคม,เหนียว,30.98,หนองขอน,5.248547449967722,อ้อยตอ 1,เหนียว,30.98,หนองขอน,,พักดิน,เหนียว,,น้ำเสริม (1-3 ครั้ง),8.829406068431247,30.98,1.7403033225402176,509.4473026152174,0.3265930736840667
83,903140,หนองขอน,10.911206896551723,อ้อยตอ 1,เหนียว,11.6,หนองขอน,3.578448275862069,อ้อยตอ 2,เหนียว,11.6,หนองขอน,,พักดิน,เหนียว,,น้ำเสริม (1-3 ครั้ง),7.244827586206896,11.6,0.15572484031586686,660.3595390175365,0.1034247279693229
84,903124,หนองขอน,5.198369565217392,อ้อยตอ 2,เหนียว,11.04,หนองขอน,11.07214611872146,อ้อยตุลาคม,เหนียว,32.85,หนองขอน,10.55281582952816,อ้อยน้ำราด,เหนียว,32.85,ชลประทาน (> 3 ครั้ง),8.941110504489004,25.580000000000002,1.8520077585979742,498.808784895431,0.3475170364215171
85,903126,หนองขอน,15.110294117647056,อ้อยตอ 1,เหนียว,14.96,หนองขอน,5.366978609625668,อ้อยตอ 2,เหนียว,14.96,หนองขอน,11.881684491978609,อ้อยน้ำราด,เหนียว,14.96,ชลประทาน (> 3 ครั้ง),10.786319073083776,14.96,3.6972163271927467,323.0746355054527,1.0
86,903127,หนองขอน,11.350824587706146,อ้อยน้ำราด,เหนียว,20.01,หนองขอน,6.152423788105946,อ้อยตอ 1,เหนียว,20.01,หนองขอน,14.97310756972112,อ้อยน้ำราด,เหนียว,20.08,ชลประทาน (> 3 ครั้ง),10.825451981844404,20.033333333333335,3.7363492359533748,319.3476918139643,1.0
87,903128,หนองขอน,16.850508905852415,อ้อยน้ำราด,เหนียว,15.72,หนองขอน,4.823155216284987,อ้อยตอ 1,เหนียว,15.72,หนองขอน,10.003809523809524,อ้อยน้ำราด,เหนียว,15.75,ชลประทาน (> 3 ครั้ง),10.559157881982308,15.729999999999999,3.470055136091279,344.7090346579734,1.0
88,903129,หนองขอน,14.459010600706712,อ้อยน้ำราด,เหนียว,28.3,หนองขอน,6.57703180212014,อ้อยตอ 1,เหนียว,28.3,หนองขอน,10.63920056100982,อ้อยตอ 2,เหนียว,28.52,ชลประทาน (> 3 ครั้ง),10.55841432127889,28.373333333333335,3.469311575387861,344.7798499630608,1.0
89,903130,หนองขอน,13.343980343980345,อ้อยน้ำราด,เหนียว,8.14,หนองขอน,5.727272727272728,อ้อยตอ 1,เหนียว,8.14,หนองขอน,11.074663402692778,อ้อยตอ 2,เหนียว,8.17,ชลประทาน (> 3 ครั้ง),10.048638824648618,8.15,2.959536078757589,393.329897261182,1.0
90,903131,หนองขอน,16.544098573281453,อ้อยน้ำราด,เหนียว,15.42,หนองขอน,12.476005188067443,อ้อยตอ 1,เหนียว,15.42,หนองขอน,12.320382165605096,อ้อยตอ 2,เหนียว,15.7,ชลประทาน (> 3 ครั้ง),13.78016197565133,15.513333333333334,6.691059229760301,37.94674002282852,1.0
91,921102,สระบัวก่ำ,13.208140814081409,อ้อยน้ำราด,เหนียว,45.45,สระบัวก่ำ,12.828822882288229,อ้อยตอ 1,เหนียว,45.45,สระบัวก่ำ,11.161649214659684,อ้อยตอ 2,เหนียว,45.84,ชลประทาน (> 3 ครั้ง),12.399537637009773,45.580000000000005,5.310434891118744,169.43477227440533,1.0
92,921105,สระบัวก่ำ,10.874867444326616,อ้อยตอ 1,เหนียว,9.43,สระบัวก่ำ,8.246023329798517,อ้อยต้นฝน,เหนียว,9.43,สระบัวก่ำ,10.126379137412236,อ้อยตอ 1,เหนียว,9.97,ชลประทาน (> 3 ครั้ง),9.749089970512456,9.61,2.6599872246214264,421.85835955986414,1.0
93,921109,สระบัวก่ำ,12.78954027836356,อ้อยน้ำราด,เหนียว,23.71,สระบัวก่ำ,15.027836355967946,อ้อยตอ 1,เหนียว,23.71,สระบัวก่ำ,9.373029772329248,อ้อยน้ำราด,เหนียว,22.84,ชลประทาน (> 3 ครั้ง),12.396802135553585,23.42,5.307699389662556,169.69529622261373,1.0
94,921122,สระบัวก่ำ,12.85588387765682,อ้อยน้ำราด,เหนียว,19.29,สระบัวก่ำ,9.593571798859513,อ้อยตอ 1,เหนียว,19.29,สระบัวก่ำ,10.559875583203734,อ้อยน้ำราด,เหนียว,19.29,น้ำเสริม (1-3 ครั้ง),11.00311041990669,19.29,3.914007674015661,302.4278405699371,1.0
95,921124,สระบัวก่ำ,12.81795035009548,อ้อยตอ 2,เหนียว,15.71,สระบัวก่ำ,11.400381922342458,อ้อยตอ 3,เหนียว,15.71,สระบัวก่ำ,10.4080203691916,อ้อยน้ำราด,เหนียว,15.71,น้ำเสริม (1-3 ครั้ง),11.542117547209847,15.71,4.453014801318817,251.09382844582694,1.0
96,921104,สระบัวก่ำ,12.895245769540692,อ้อยตอ 1,เหนียว,24.82,สระบัวก่ำ,16.672441579371476,อ้อยน้ำราด,เหนียว,24.82,สระบัวก่ำ,13.628375654977832,อ้อยตอ 1,เหนียว,24.81,ชลประทาน (> 3 ครั้ง),14.398687667963332,24.816666666666666,7.309584922072302,0.0,1.0
97,921111,สระบัวก่ำ,13.017799928800285,อ้อยตอ 2,ทราย ,28.09,สระบัวก่ำ,10.311142755428978,อ้อยน้ำราด,ทราย ,28.09,สระบัวก่ำ,6.839158345221112,อ้อยตอ 1,ทราย,28.04,น้ำเสริม (1-3 ครั้ง),10.056033676483457,28.073333333333334,2.9669309305924276,392.625625657864,1.0
98,921112,สระบัวก่ำ,9.344262295081966,อ้อยตอ 2,ทราย ,23.18,สระบัวก่ำ,6.654443485763589,อ้อยน้ำราด,ทราย ,23.18,สระบัวก่ำ,8.299956653662766,อ้อยตอ 1,ทราย,23.07,น้ำเสริม (1-3 ครั้ง),8.099554144836107,23.143333333333334,1.0104513989450776,578.9570096242783,0.20503341435610278
99,921113,สระบัวก่ำ,14.693916349809884,อ้อยตอ 2,เหนียว,15.78,สระบัวก่ำ,6.2617237008872,อ้อยตอ 3,เหนียว,15.78,สระบัวก่ำ,8.1661279896574,อ้อยน้ำราด,เหนียว,15.47,ชลประทาน (> 3 ครั้ง),9.707256013451495,15.676666666666668,2.6181532675604657,425.8425459466223,1.0
100,921114,สระบัวก่ำ,16.92609016999261,อ้อยน้ำราด,เหนียว,13.53,สระบัวก่ำ,5.960088691796008,อ้อยตอ 1,เหนียว,13.53,สระบัวก่ำ,9.953149001536095,อ้อยน้ำราด,เหนียว,13.02,ชลประทาน (> 3 ครั้ง),10.946442621108238,13.36,3.8573398752172086,307.82477378883726,1.0
101,921115,สระบัวก่ำ,11.53362734288864,อ้อยน้ำราด,เหนียว,18.14,สระบัวก่ำ,4.839581036383683,อ้อยตอ 1,เหนียว,18.14,สระบัวก่ำ,10.26197028068244,อ้อยน้ำราด,เหนียว,18.17,ชลประทาน (> 3 ครั้ง),8.878392886651588,18.150000000000002,1.7892901407605581,504.7818913561373,0.3357068192667202
102,921116,สระบัวก่ำ,13.841843088418427,อ้อยน้ำราด,เหนียว,8.03,สระบัวก่ำ,8.211706102117061,อ้อยตอ 1,เหนียว,8.03,สระบัวก่ำ,8.800747198007471,อ้อยน้ำราด,เหนียว,8.03,ชลประทาน (> 3 ครั้ง),10.284765462847654,8.03,3.1956627169566243,370.841646004131,1.0
103,924101,ดงเชือก ,12.891231964483904,อ้อยตอ 1,เหนียว,18.02,ดงเชือก ,8.540510543840178,อ้อยตอ 2,เหนียว,18.02,ดงเชือก ,12.102844638949673,อ้อยน้ำราด,เหนียว,18.28,ชลประทาน (> 3 ครั้ง),11.178195715757917,18.106666666666666,4.089092969866888,285.7530504888678,1.0
104,924102,ดงเชือก ,11.3215,อ้อยตอ 1,เหนียว,20.0,ดงเชือก ,7.675499999999999,อ้อยตอ 2,เหนียว,20.0,ดงเชือก ,9.314713216957603,อ้อยน้ำราด,เหนียว,20.05,ชลประทาน (> 3 ครั้ง),9.437237738985868,20.016666666666666,2.3481349930948383,451.55857208620586,0.4453159411765002
105,924104,ดงเชือก ,14.006930006930007,อ้อยน้ำราด,เหนียว,14.43,ดงเชือก ,11.466389466389469,อ้อยตอ 1,เหนียว,14.43,ดงเชือก ,8.858599592114208,อ้อยตอ 2,เหนียว,14.71,ชลประทาน (> 3 ครั้ง),11.44397302181123,14.523333333333333,4.3548702759202005,260.44092610283803,1.0
106,924106,ดงเชือก ,13.702330508474576,อ้อยตอ 2,เหนียว,9.44,ดงเชือก ,7.294491525423731,อ้อยตอ 3,เหนียว,9.44,ดงเชือก ,10.3903462749213,อ้อยน้ำราด,เหนียว,9.53,ชลประทาน (> 3 ครั้ง),10.462389436273202,9.469999999999999,3.373286690382173,353.9250771064597,1.0
107,924108,ดงเชือก ,14.675273088381331,อ้อยตอ 2,เหนียว,20.14,ดงเชือก ,8.458291956305859,อ้อยตอ 3,เหนียว,20.14,ดงเชือก ,10.233725976441416,อ้อยตอ 4,เหนียว,16.13,ชลประทาน (> 3 ครั้ง),11.122430340376203,18.80333333333333,4.033327594485174,291.06403862045966,1.0
108,924109,ดงเชือก ,18.54763231197772,อ้อยน้ำราด,เหนียว,17.95,ดงเชือก ,6.578272980501393,อ้อยตอ 1,เหนียว,17.95,ดงเชือก ,,อ้อยตอ 2,เหนียว,0.0,ชลประทาน (> 3 ครั้ง),12.562952646239555,11.966666666666667,5.473849900348526,153.87143806204514,1.0
109,924110,ดงเชือก ,15.262321144674086,อ้อยน้ำราด,เหนียว,6.29,ดงเชือก ,10.419713831478536,อ้อยตอ 1,เหนียว,6.29,ดงเชือก ,9.682852807283764,อ้อยตอ 2,เหนียว,6.59,ชลประทาน (> 3 ครั้ง),11.788295927812129,6.390000000000001,4.6991931819211,227.6482683884667,1.0
110,924111,ดงเชือก ,14.234138972809664,อ้อยตอ 2,เหนียว,13.24,ดงเชือก ,5.054380664652568,อ้อยตอ 3,เหนียว,13.24,ดงเชือก ,12.436090225563907,อ้อยน้ำราด,เหนียว,13.3,ชลประทาน (> 3 ครั้ง),10.574869954342047,13.26,3.4857672084510174,343.2126468141888,1.0
111,924112,ดงเชือก ,16.5926517571885,อ้อยตอ 2,เหนียว,6.26,ดงเชือก ,5.94408945686901,อ้อยตอ 3,เหนียว,6.26,ดงเชือก ,5.387755102040816,อ้อยน้ำราด,เหนียว,6.37,น้ำเสริม (1-3 ครั้ง),9.308165438699442,6.296666666666667,2.2190626928084125,463.8511721134845,0.41928513598733325
112,924115,ดงเชือก ,14.587951807228912,อ้อยตอ 2,เหนียว,4.15,ดงเชือก ,8.180722891566266,อ้อยตอ 3,เหนียว,4.15,ดงเชือก ,8.188995215311005,อ้อยตอ 4,เหนียว,4.18,น้ำเสริม (1-3 ครั้ง),10.319223304702062,4.16,3.2301205588110324,367.5599467799017,1.0
113,924113,ดงเชือก ,14.227096057745696,อ้อยตอ 1,เหนียว,36.02,ดงเชือก ,5.840921710161021,อ้อยตอ 2,เหนียว,36.02,ดงเชือก ,6.609017713365541,อ้อยตอ 3,เหนียว,31.05,น้ำเสริม (1-3 ครั้ง),8.892345160424085,34.36333333333334,1.803242414533056,503.45310337780415,0.33832064742467416
114,924114,ดงเชือก ,13.333984375000002,อ้อยน้ำราด,เหนียว,5.12,ดงเชือก ,6.27734375,อ้อยตอ 1,เหนียว,5.12,ดงเชือก ,13.268482490272373,อ้อยน้ำราด,เหนียว,5.14,น้ำเสริม (1-3 ครั้ง),10.959936871757458,5.126666666666666,3.8708341258664287,306.53960706034013,1.0
115,924135,ดงเชือก ,12.802113916617731,อ้อยน้ำราด,เหนียว,17.03,ดงเชือก ,6.633587786259541,อ้อยตอ 1,เหนียว,17.03,ดงเชือก ,4.398340248962655,อ้อยตอ 2,เหนียว,12.05,น้ำเสริม (1-3 ครั้ง),7.94468065061331,15.37,0.8555779047222805,593.7068662169256,0.18320172703553483
116,924134,ดงเชือก ,11.674231332357246,อ้อยน้ำราด,เหนียว,13.66,ดงเชือก ,9.891654465592971,อ้อยตอ 1,เหนียว,13.66,ดงเชือก ,4.9707174231332365,อ้อยตอ 2,เหนียว,13.66,ชลประทาน (> 3 ครั้ง),8.845534407027818,13.660000000000002,1.756431661136789,507.9112703679248,0.3295825925773034
117,924132,ดงเชือก ,12.112716763005782,อ้อยน้ำราด,เหนียว,13.84,ดงเชือก ,10.291184971098266,อ้อยตอ 1,เหนียว,13.84,ดงเชือก ,2.3587896253602305,อ้อยตอ 2,เหนียว,13.88,ชลประทาน (> 3 ครั้ง),8.25423045315476,13.853333333333333,1.1651277072637303,564.2259326415494,0.22831045538235095
118,924133,ดงเชือก ,12.913316582914572,อ้อยน้ำราด,เหนียว,7.96,ดงเชือก ,9.993718592964823,อ้อยตอ 1,เหนียว,7.96,ดงเชือก ,4.11212516297262,อ้อยตอ 2,เหนียว,7.67,ชลประทาน (> 3 ครั้ง),9.006386779617339,7.863333333333333,1.9172840337263093,492.5919967879705,0.3599681199420086
119,924128,ดงเชือก ,16.843575418994412,อ้อยน้ำราด,เหนียว,10.74,ดงเชือก ,9.133147113594042,อ้อยตอ 1,เหนียว,10.74,ดงเชือก ,12.419354838709678,อ้อยน้ำราด,เหนียว,10.85,น้ำเสริม (1-3 ครั้ง),12.798692457099378,10.776666666666666,5.7095897112083485,131.42002750396682,1.0
120,924129,ดงเชือก ,15.5075,อ้อยน้ำราด,เหนียว,8.0,ดงเชือก ,8.085,อ้อยตอ 1,เหนียว,8.0,ดงเชือก ,8.025851938895418,อ้อยน้ำราด,เหนียว,8.51,น้ำเสริม (1-3 ครั้ง),10.539450646298473,8.17,3.4503479004074435,346.58591424691014,1.0
121,924130,ดงเชือก ,11.239953407105416,อ้อยน้ำราด,เหนียว,17.17,ดงเชือก ,5.857309260337797,อ้อยตอ 1,เหนียว,17.17,ดงเชือก ,9.701724137931036,อ้อยน้ำราด,เหนียว,17.4,น้ำเสริม (1-3 ครั้ง),8.932995601791417,17.246666666666666,1.8438928559003873,499.58163277139164,0.34598027321708735
122,924131,ดงเชือก ,7.799474605954465,อ้อยน้ำราด,เหนียว,11.42,ดงเชือก ,5.761821366024519,อ้อยตอ 1,เหนียว,11.42,ดงเชือก ,8.867417677642981,อ้อยน้ำราด,เหนียว,11.54,น้ำเสริม (1-3 ครั้ง),7.476237883207323,11.459999999999999,0.38713513731629323,638.3204631127339,0.12640396060353326
123,924116,ดงเชือก ,13.022662889518411,อ้อยน้ำราด,เหนียว,17.65,ดงเชือก ,7.541643059490086,อ้อยตอ 1,เหนียว,17.65,ดงเชือก ,8.370265686828716,อ้อยน้ำราด,เหนียว,17.69,ชลประทาน (> 3 ครั้ง),9.64485721194574,17.66333333333333,2.55575446605471,431.7852889471705,0.487638856926922
124,924117,ดงเชือก ,15.236868858014232,อ้อยตอ 2,เหนียว,29.51,ดงเชือก ,8.056929854286684,อ้อยตอ 3,เหนียว,29.51,ดงเชือก ,11.076537433155078,อ้อยน้ำราด,เหนียว,29.92,ชลประทาน (> 3 ครั้ง),11.456778715151998,29.646666666666665,4.367675969260969,259.22133626086014,1.0
125,924118,ดงเชือก ,17.04223335719399,อ้อยตอ 2,เหนียว,13.97,ดงเชือก ,9.005726556907659,อ้อยตอ 3,เหนียว,13.97,ดงเชือก ,12.224767358625629,อ้อยน้ำราด,เหนียว,13.97,ชลประทาน (> 3 ครั้ง),12.757575757575758,13.97,5.668473011684728,135.3359036490735,1.0
126,924119,ดงเชือก ,15.93343653250774,อ้อยตอ 2,เหนียว,12.92,ดงเชือก ,7.760061919504643,อ้อยตอ 3,เหนียว,12.92,ดงเชือก ,10.818181818181818,อ้อยน้ำราด,เหนียว,13.86,ชลประทาน (> 3 ครั้ง),11.503893423398068,13.233333333333334,4.414790677507039,254.73422118980582,1.0
127,924120,ดงเชือก ,15.954128440366972,อ้อยตอ 2,เหนียว,6.54,ดงเชือก ,4.948012232415902,อ้อยตอ 3,เหนียว,6.54,ดงเชือก ,15.022091310751104,อ้อยน้ำราด,เหนียว,6.79,ชลประทาน (> 3 ครั้ง),11.974743994511327,6.623333333333334,4.885641248620297,209.89130965520977,1.0
128,924121,ดงเชือก ,19.52921719955899,อ้อยน้ำราด,เหนียว,9.07,ดงเชือก ,7.168687982359426,อ้อยตอ 1,เหนียว,9.07,ดงเชือก ,,อ้อยตอ 2,เหนียว,,ชลประทาน (> 3 ครั้ง),13.348952590959207,9.07,6.259849845068178,79.01430046969733,1.0
129,924122,ดงเชือก ,11.119266055045872,อ้อยน้ำราด,เหนียว,6.54,ดงเชือก ,4.813455657492355,อ้อยตอ 1,เหนียว,6.54,ดงเชือก ,4.85648854961832,อ้อยตอ 2,เหนียว,6.55,น้ำเสริม (1-3 ครั้ง),6.929736754052183,6.543333333333333,0.0,675.1904761904761,0.07723379803646072
130,924123,ดงเชือก ,15.570477247502778,อ้อยตอ 2,เหนียว,9.01,ดงเชือก ,6.899001109877913,อ้อยตอ 3,เหนียว,9.01,ดงเชือก ,,อ้อยตอ 4,เหนียว,0.0,น้ำเสริม (1-3 ครั้ง),11.234739178690345,6.006666666666667,4.145636432799316,280.36795878101753,1.0
131,924124,ดงเชือก ,16.093701996927802,อ้อยน้ำราด,เหนียว,13.02,ดงเชือก ,7.342549923195084,อ้อยตอ 1,เหนียว,13.02,ดงเชือก ,7.793283582089551,อ้อยน้ำราด,เหนียว,13.4,ชลประทาน (> 3 ครั้ง),10.409845167404145,13.146666666666667,3.320742421513115,358.9292931892271,1.0
132,924125,ดงเชือก ,11.999559917409664,อ้อยน้ำราด,เหนียว,7.92,ดงเชือก ,8.29040404040404,อ้อยตอ 1,เหนียว,7.92,ดงเชือก ,8.681647940074905,อ้อยน้ำราด,เหนียว,8.01,น้ำเสริม (1-3 ครั้ง),9.65720396596287,7.95,2.5681012200718403,430.6094076122057,0.49016487528635255
133,924126,ดงเชือก ,13.977142857142857,อ้อยตอ 2,เหนียว,14.0,ดงเชือก ,4.555714285714286,อ้อยตอ 3,เหนียว,14.0,ดงเชือก ,10.25335215243472,อ้อยน้ำราด,เหนียว,14.17,ชลประทาน (> 3 ครั้ง),9.595403098430621,14.056666666666667,2.5063003525395917,436.4952045200389,0.47752704222139736
134,924127,ดงเชือก ,15.189352360043909,อ้อยน้ำราด,เหนียว,18.22,ดงเชือก ,5.029637760702524,อ้อยตอ 1,เหนียว,18.22,ดงเชือก ,9.631236442516268,อ้อยน้ำราด,เหนียว,18.44,ชลประทาน (> 3 ครั้ง),9.950075521087568,18.293333333333333,2.8609727751965384,402.7168785527106,1.0
135,924103,ดงเชือก ,15.448333333333336,อ้อยตอ 1,เหนียว,36.0,ดงเชือก ,7.80638888888889,อ้อยตอ 2,เหนียว,36.0,ดงเชือก ,12.446249661521795,อ้อยน้ำราด,เหนียว,36.93,ชลประทาน (> 3 ครั้ง),11.900323961248008,36.31,4.811221215356978,216.97893187076397,1.0
136,924105,ดงเชือก ,9.14272517321016,อ้อยตอ 2,เหนียว,21.65,ดงเชือก ,11.044341801385682,อ้อยน้ำราด,เหนียว,21.65,ดงเชือก ,7.8444240477283165,อ้อยตอ 1,เหนียว,21.79,ชลประทาน (> 3 ครั้ง),9.343830340774721,21.69666666666667,2.2547275948836916,460.4545147729817,0.4264476707627131
137,924107,ดงเชือก ,12.575900767867688,อ้อยตอ 2,เหนียว,50.79,ดงเชือก ,10.883047844063793,อ้อยน้ำราด,เหนียว,50.79,ดงเชือก ,7.366476714482215,อ้อยตอ 1,เหนียว,50.89,ชลประทาน (> 3 ครั้ง),10.275141775471232,50.82333333333333,3.1860390295802024,371.75818765902835,1.0
138,907101,เขาแหลม ,11.874105011933176,อ้อยตอ 1,เหนียว,33.52,เขาแหลม ,7.900059665871121,อ้อยตอ 2,เหนียว,33.52,เขาแหลม ,6.6336898395721935,อ้อยน้ำราด,เหนียว,33.66,น้ำเสริม (1-3 ครั้ง),8.80261817245883,33.56666666666667,1.7135154265678008,511.99853080306656,0.3216523140081901
139,907102,เขาแหลม ,11.101193317422435,อ้อยตอ 1,เหนียว,20.95,เขาแหลม ,6.121718377088306,อ้อยตอ 2,เหนียว,20.95,เขาแหลม ,9.889790076335878,อ้อยน้ำราด,เหนียว,20.96,ชลประทาน (> 3 ครั้ง),9.037567256948874,20.953333333333333,1.9484645110578445,489.6224275183005,0.3659694521166572
140,907103,เขาแหลม ,20.38782608695652,อ้อยน้ำราด,เหนียว,5.75,เขาแหลม ,7.173913043478261,อ้อยตอ 1,เหนียว,5.75,เขาแหลม ,5.779005524861878,อ้อยตอ 2,เหนียว,5.43,น้ำเสริม (1-3 ครั้ง),11.113581551765554,5.6433333333333335,4.024478805874525,291.9067803929024,1.0
141,907104,เขาแหลม ,10.25712748789672,อ้อยตอ 1,เหนียว,18.59,เขาแหลม ,4.508474576271187,อ้อยตอ 2,เหนียว,16.52,เขาแหลม ,,พักดิน,เหนียว,,น้ำเสริม (1-3 ครั้ง),7.382801032083953,17.555,0.2936982861929236,647.2192108387692,0.11673032110054887
142,907105,เขาแหลม ,10.436869375511316,อ้อยตอ 1,เหนียว,36.67,เขาแหลม ,1.7652031633487866,อ้อยตอ 2,เหนียว,36.67,เขาแหลม ,,พักดิน,เหนียว,,น้ำเสริม (1-3 ครั้ง),6.101036269430051,36.67,0.0,675.1904761904761,0.032223495834772534
143,907111,เขาแหลม ,10.294117647058824,อ้อยตอ 1,เหนียว,17.0,เขาแหลม ,5.669411764705882,อ้อยตอ 2,เหนียว,17.0,เขาแหลม ,10.34841628959276,อ้อยน้ำราด,เหนียว,15.47,น้ำเสริม (1-3 ครั้ง),8.770648567119155,16.49,1.6815458212281253,515.0432551211309,0.31579692520319064
144,907115,เขาแหลม ,12.933212996389893,อ้อยตุลาคม,เหนียว,22.16,เขาแหลม ,5.752439024390244,อ้อยตอ 1,เหนียว,16.4,เขาแหลม ,10.45551061678463,อ้อยน้ำราด,เหนียว,19.78,น้ำเสริม (1-3 ครั้ง),9.713720879188257,19.44666666666667,2.6246181332972274,425.2268444478831,1.0
145,907117,เขาแหลม ,11.942203742203745,อ้อยตุลาคม,เหนียว,24.05,เขาแหลม ,4.783132530120482,อ้อยน้ำราด,เหนียว,22.41,เขาแหลม ,5.933363148479427,อ้อยตอ 1,เหนียว,22.36,น้ำเสริม (1-3 ครั้ง),7.552899806934551,22.939999999999998,0.4637970610435218,631.0193275196646,0.13474757600974036
146,907125,เขาแหลม ,10.947339246119736,อ้อยน้ำราด,เหนียว,18.04,เขาแหลม ,3.0105321507760534,อ้อยตอ 1,เหนียว,18.04,เขาแหลม ,,พักดิน,เหนียว,,น้ำเสริม (1-3 ครั้ง),6.978935698447895,18.04,0.0,675.1904761904761,0.08095350505482779
147,907126,เขาแหลม ,10.229534510433387,อ้อยน้ำราด,เหนียว,18.69,เขาแหลม ,6.385767790262173,อ้อยตอ 1,เหนียว,18.69,เขาแหลม ,5.894313304721029,อ้อยตอ 2,เหนียว,18.64,น้ำเสริม (1-3 ครั้ง),7.503205201805531,18.673333333333336,0.41410245591450145,635.7521470557617,0.1292969623127041
148,917101,เขาประทุน,11.628970163618863,อ้อยน้ำราด,เหนียว,10.39,เขาประทุน,8.231953801732434,อ้อยตอ 1,เหนียว,10.39,เขาประทุน,,พักดิน,เหนียว,,น้ำเสริม (1-3 ครั้ง),9.930461982675649,10.39,2.841359236784619,404.584834591941,1.0
149,917102,เขาประทุน,12.765561843168957,อ้อยตอ 1,เหนียว,12.37,เขาประทุน,8.42208904109589,อ้อยน้ำราด,เหนียว,11.68,เขาประทุน,8.302608695652173,อ้อยตอ 1,เหนียว,11.5,ชลประทาน (> 3 ครั้ง),9.830086526639008,11.85,2.740983780747978,414.1444018335259,1.0
150,917103,เขาประทุน,11.078059591233686,อ้อยตอ 1,เหนียว,40.61,เขาประทุน,8.701551342033982,อ้อยน้ำราด,เหนียว,40.61,เขาประทุน,5.275827978250124,อ้อยตอ 1,เหนียว,40.46,ชลประทาน (> 3 ครั้ง),8.35181297050593,40.56,1.2627102246149011,554.9323595604856,0.24372830613342106
151,917104,เขาประทุน,6.6822625698324005,อ้อยตอ 1,เหนียว,14.32,เขาประทุน,4.9636871508379885,อ้อยต้นฝน,เหนียว,14.32,เขาประทุน,11.635798203178991,อ้อยตอ 1,เหนียว,14.47,ชลประทาน (> 3 ครั้ง),7.7605826412831265,14.37,0.6714798953920971,611.2400099626574,0.1592176503435297
